molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50
CHEMBL5083645,IC50,nM,9.1,IC50,nM,9.1,C=CC(=O)Nc1cccc(-n2c(=O)c(Oc3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,8.040958607678906
CHEMBL5087785,IC50,nM,335.5,IC50,nM,335.5,C=CC(=O)Nc1cccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.474307475494989
CHEMBL5076283,IC50,nM,5.1,IC50,nM,5.1,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,8.292429823902063
CHEMBL5069609,IC50,nM,1.1,IC50,nM,1.1,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3F)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,8.958607314841775
CHEMBL5075594,IC50,nM,11.0,IC50,nM,11.0,C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3Cl)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,7.958607314841775
CHEMBL5087793,IC50,nM,136.9,IC50,nM,136.9,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCC3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.86359655186601
CHEMBL5086054,IC50,nM,462.9,IC50,nM,462.9,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CC3)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.334512819217189
CHEMBL5077901,IC50,nM,379.0,IC50,nM,379.0,C=CC(=O)Nc1cccc(-n2c(=O)c(C(C)C)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.421360790031928
CHEMBL5077665,IC50,nM,279.2,IC50,nM,279.2,C=CC(=O)Nc1cccc(-n2c(=O)c(CC)nc3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,6.554084586048877
CHEMBL5088574,IC50,nM,341.6,IC50,nM,341.6,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(N5CCN(C)CC5)c4)nc32)c1,6.466482137983032
CHEMBL5081433,IC50,nM,83.2,IC50,nM,83.2,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCC(N)=O)c4)nc32)c1,7.079876673709276
CHEMBL5080260,IC50,nM,33.8,IC50,nM,33.8,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCC(C)=O)c4)nc32)c1,7.471083299722345
CHEMBL5085807,IC50,nM,117.6,IC50,nM,117.6,C=CC(=O)Nc1cccc(-n2c(=O)c(C3CCCCC3)nc3cnc(Nc4cccc(OCCOC)c4)nc32)c1,6.929592678259881
CHEMBL5092606,IC50,nM,7137.0,IC50,nM,7137.0,CN(C)C(=O)c1ccc(Nc2ncc(C(F)(F)F)c(N[C@H]3CC[C@@H](N)CC3)n2)cc1,5.146484303243072
CHEMBL5094406,IC50,nM,18.7,IC50,nM,18.7,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(CC)c3)n2)c(OC)cc1N(C)CCN(C)C,7.728158393463501
CHEMBL5071181,IC50,nM,54.35,IC50,nM,54.35,C=CC(=O)Nc1cc(Nc2nccc(Nc3cnn(C)c3)n2)c(OC)cc1N(C)CCN(C)C,7.2648004515776865
CHEMBL5080676,IC50,nM,11.61,IC50,nM,11.61,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)nc3C)n2)c(OC)cc1N(C)CCN(C)C,7.935167780261426
CHEMBL5088907,IC50,nM,12.59,IC50,nM,12.59,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,7.899974269892137
CHEMBL5083034,IC50,nM,46.36,IC50,nM,46.36,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC,7.3338565727084415
CHEMBL5082074,IC50,nM,142.8,IC50,nM,142.8,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccc(Br)cc1,6.845271792559845
CHEMBL5087139,IC50,nM,300.5,IC50,nM,300.5,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)c1ccc(Br)cc1,6.522155523661242
CHEMBL5094237,IC50,nM,902.4,IC50,nM,902.4,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)/C=C/C,6.044600913360733
CHEMBL5089336,IC50,nM,723.5,IC50,nM,723.5,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C=C,6.140561464544944
CHEMBL5076881,IC50,nM,948.8,IC50,nM,948.8,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)C#CC,6.022825323979813
CHEMBL5084983,IC50,nM,212.7,IC50,nM,212.7,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C(=O)OC,6.672232510097271
CHEMBL5072451,IC50,nM,9.574,IC50,nM,9.574,C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,8.01890657685407
CHEMBL5089161,IC50,nM,11.23,IC50,nM,11.23,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)Cc1ccccc1,7.949620243738543
CHEMBL5085816,IC50,nM,63.98,IC50,nM,63.98,C=CC(=O)Nc1cc(Nc2nccc(Nc3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)CC(=C)C,7.193955764251911
CHEMBL5093402,IC50,nM,13.11,IC50,nM,13.11,C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,7.8823973083099155
CHEMBL5089912,IC50,nM,106.2,IC50,nM,106.2,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=O)OC,6.97387548325455
CHEMBL5093794,IC50,nM,287.7,IC50,nM,287.7,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)C(=O)OC,6.541060138109674
CHEMBL5087994,IC50,nM,625.4,IC50,nM,625.4,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccn(C)n3)n2)c(OC)cc1N(C)CCN(C)CC(=C)C,6.203842123093086
CHEMBL5070579,IC50,nM,22.34,IC50,nM,22.34,C#CCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C,7.650916831220409
CHEMBL5093625,IC50,nM,39.62,IC50,nM,39.62,C=CCC(=O)N(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3cn(C)c4ccccc34)n2)cc1NC(=O)C=C,7.402085528797472
CHEMBL5090133,IC50,nM,7513.0,IC50,nM,7513.0,C=CCCN(C)CCN(C)c1cc(OC)c(Nc2nccc(Nc3ccn(C)n3)n2)cc1NC(=O)C=C,5.124186611160242
CHEMBL5173408,IC50,nM,88.3,IC50,nM,88.3,O=C(Cc1csc2nc3ccccc3n12)Nc1cccc2ccccc12,7.054039296422431
CHEMBL5201387,IC50,nM,180.0,IC50,uM,0.18,C=CC(=O)Nc1ccc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1,6.7447274948966935
CHEMBL5175924,IC50,nM,220.0,IC50,uM,0.22,CC#CC(=O)Nc1ccc(Nc2nccc(-c3cn(C)c4ccccc34)n2)cc1,6.657577319177793
CHEMBL5208349,IC50,nM,8000.0,IC50,uM,8.0,CCC/C=C/C(=O)Nc1cc(Nc2ncc(-c3cc4ccccc4n3C)c(C)n2)c(OC)cc1N(C)CCN(C)C,5.096910013008056
CHEMBL5196024,IC50,nM,27.5,IC50,nM,27.5,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCCCN4CCOCC4)cc3)ncc2Cl)c1,7.560667306169737
CHEMBL5187169,IC50,nM,9.1,IC50,nM,9.1,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(SCC(=O)N4CCOCC4)cc3)ncc2Cl)c1,8.040958607678906
CHEMBL5181237,IC50,nM,3.76,IC50,nM,3.76,Brc1cccc(Nc2ncnc3[nH]ccc23)c1,8.424812155072338
CHEMBL5207949,IC50,nM,3.63,IC50,nM,3.63,Clc1ccc(Nc2ncnc3[nH]ccc23)cc1Br,8.440093374963887
CHEMBL5203640,IC50,nM,88.0,IC50,nM,88.0,C=CC(=O)N1CCCC(n2nc(-c3ccc4ccccc4c3)c3c(N)ncnc32)C1,7.055517327849832
CHEMBL5187375,IC50,nM,180.0,IC50,uM,0.18,Cc1nn(-c2ccc(F)cc2)c2c(Nc3ccc(F)c(Cl)c3)ncnc12,6.7447274948966935
CHEMBL5198368,IC50,nM,90.0,IC50,uM,0.09,CC1=NNC2=NC(=O)NC(c3ccccc3Br)C12,7.045757490560675
CHEMBL5196209,IC50,nM,60.0,IC50,uM,0.06,Cc1n[nH]c2c1C(c1ccccc1Br)c1c(ncn(N)c1=N)O2,7.221848749616356
CHEMBL5206805,IC50,nM,200.0,IC50,uM,0.2,Fc1cccc(COc2ccc(Nc3ncnc4sc5c(c34)CCCC5)cc2Cl)c1,6.698970004336019
CHEMBL5195593,IC50,nM,200.0,IC50,uM,0.2,Cc1ccc(/C=N/NC(=O)CNc2nc(-c3ccccc3)c(-c3ccccc3)s2)cc1,6.698970004336019
CHEMBL5198920,IC50,nM,7.696,IC50,nM,7.696000000000001,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N(C)CCN(C)C)cc3OC)nc3[nH]ccc23)CC1,8.113734940970243
CHEMBL5205097,IC50,nM,12.32,IC50,nM,12.32,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc3[nH]ccc23)CC1,7.909389292171594
CHEMBL5192155,IC50,nM,13.42,IC50,nM,13.42,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)CC1,7.872247484167027
CHEMBL5208416,IC50,nM,5.681,IC50,nM,5.681,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3[nH]ccc23)CC1,8.245575210722741
CHEMBL5189711,IC50,nM,31.35,IC50,nM,31.35,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)nc3[nH]ccc23)CC1,7.503762454833264
CHEMBL5208549,IC50,nM,203.8,IC50,nM,203.8,C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3[nH]ccc23)CC1,6.690795820329592
CHEMBL5199399,IC50,nM,14.2,IC50,nM,14.2,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc3ccsc23)CC1,7.847711655616943
CHEMBL5191556,IC50,nM,10.32,IC50,nM,10.32,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3ccsc23)CC1,7.986320302708807
CHEMBL5179952,IC50,nM,4.902,IC50,nM,4.902,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,8.30962669308394
CHEMBL5174995,IC50,nM,20.23,IC50,nM,20.23,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)nc3ccsc23)CC1,7.694004117229195
CHEMBL5171318,IC50,nM,135.0,IC50,nM,135.0,C=CC(=O)N1CCC(Oc2nc(Nc3cnn(C)c3)nc3ccsc23)CC1,6.8696662315049934
CHEMBL5184048,IC50,nM,126.0,IC50,nM,126.0,C=CC(=O)N1CCC(Oc2nc(Nc3ccn(C)n3)nc3ccsc23)CC1,6.899629454882437
CHEMBL5181848,IC50,nM,9.664,IC50,nM,9.664,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)nc3ccsc23)CC1,8.014843078722944
CHEMBL5172236,IC50,nM,6.532,IC50,nM,6.532,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3ccsc23)CC1,8.18495382393537
CHEMBL5203195,IC50,nM,9.6,IC50,nM,9.6,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)ncc2Cl)CC1,8.017728766960431
CHEMBL5183664,IC50,nM,20.1,IC50,nM,20.1,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)CC1,7.696803942579511
CHEMBL5199354,IC50,nM,42.06,IC50,nM,42.06,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(CCO)CC4)cc3)ncc2Cl)CC1,7.376130731649698
CHEMBL5184813,IC50,nM,12.3,IC50,nM,12.3,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(CN4CCC(CO)CC4)cc3)ncc2Cl)CC1,7.910094888560602
CHEMBL5203176,IC50,nM,356.26,IC50,nM,356.26,CCC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)CC1,6.448232936432229
CHEMBL5189340,IC50,nM,0.45,IC50,nM,0.45,CN(C)c1ccc(/C=N/NC(=O)Cn2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)cc1,9.346787486224656
CHEMBL4114766,IC50,nM,368.0,IC50,nM,368.0,CC(C)(C)/C=C(\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1,6.434152181326482
CHEMBL5189379,IC50,nM,980.0,IC50,nM,980.0,CN1CCN(C(C)(C)/C=C(\C#N)C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4F)c4c(N)ncnc43)C2)CC1,6.008773924307505
CHEMBL5184084,IC50,nM,3000.0,IC50,nM,3000.0,CC(C)(/C=C(/C#N)C(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2F)c2c(N)ncnc21)N1CCOCC1,5.522878745280337
CHEMBL5194543,IC50,nM,180.0,IC50,uM,0.18,Cc1ccc(-c2c(CN3CCCCC3)nc3scc(C(=O)O)n23)cc1,6.7447274948966935
CHEMBL5176561,IC50,nM,450.0,IC50,uM,0.45,CCC(=O)NNC(=O)c1csc2ncc(-c3ccc(C)cc3)n12,6.346787486224656
CHEMBL5204417,IC50,nM,153.0,IC50,uM,0.153,CC(=O)NNC(=O)c1csc2ncc(-c3ccc(Br)cc3)n12,6.815308569182402
CHEMBL5170804,IC50,nM,246.0,IC50,uM,0.24600000000000002,Cc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,6.609064892896621
CHEMBL5173449,IC50,nM,122.0,IC50,uM,0.122,COc1ccc(-c2c(CN3CCOCC3)nc3scc(C(=O)NN)n23)cc1,6.913640169325252
CHEMBL5204650,IC50,nM,419.0,IC50,uM,0.419,NNC(=O)c1csc2nc(CN3CCOCC3)c(-c3ccc(Br)cc3)n12,6.377785977033705
CHEMBL5178922,IC50,nM,10.3,IC50,nM,10.3,O=C(CCCCCCN1CC(c2ccc3ncnc(Nc4ccc(Br)cc4F)c3c2)N=N1)NO,7.987162775294828
CHEMBL5192318,IC50,nM,1547.0,IC50,uM,1.547,NNC(=O)/C=C1/Nc2ccc(Br)cc2NC1=O,5.810509686300632
CHEMBL5208825,IC50,nM,957.0,IC50,uM,0.9570000000000001,COC(=O)CCc1nc2ccc(Br)cc2[nH]c1=O,6.019088062223156
CHEMBL5206400,IC50,nM,1340.0,IC50,uM,1.34,COC(=O)CCc1nc2ccc(Cl)cc2[nH]c1=O,5.872895201635193
CHEMBL5206715,IC50,nM,10.4,IC50,nM,10.4,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,7.982966660701219
CHEMBL5196498,IC50,nM,3230.0,IC50,nM,3230.0,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,5.490797477668897
CHEMBL5201794,IC50,nM,647.9,IC50,nM,647.9,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CCCCCC(=O)Nc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,6.188492020054674
CHEMBL5206775,IC50,nM,364.2,IC50,nM,364.2,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CCOCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,6.438660058541099
CHEMBL5175891,IC50,nM,838.6,IC50,nM,838.6,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,6.07644514193245
CHEMBL5200495,IC50,nM,614.4,IC50,nM,614.4,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(=O)CCCCNc5cccc6c5C(=O)N(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,6.2115487929765445
CHEMBL5204954,IC50,nM,1404.0,IC50,nM,1404.0,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5C(=O)N(C5CCC(=O)N(C)C5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,5.852632892206214
CHEMBL5179538,IC50,nM,2397.0,IC50,nM,2397.0,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(CC(=O)NCCNc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)cc3OC)ncc2C(F)(F)F)c1,5.620331965966346
CHEMBL5209094,IC50,nM,0.1,IC50,nM,0.1,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CC)CC2)CC1,10.0
CHEMBL5195137,IC50,nM,0.18,IC50,nM,0.18,CCc1cc(Nc2ncc(Br)c(Nc3ccn4ncnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCOCC2)CC1,9.744727494896694
CHEMBL5199678,IC50,nM,0.1,IC50,nM,0.1,CCc1cc(Nc2ncc(Br)c(Nc3ccc4ncnn4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,10.0
CHEMBL5203041,IC50,nM,0.9,IC50,nM,0.9,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6ncnn6c5P(C)(C)=O)n4)cc3CC)CC2)C1,9.045757490560675
CHEMBL5203220,IC50,nM,0.4,IC50,nM,0.4,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,9.397940008672037
CHEMBL5180388,IC50,nM,0.11,IC50,nM,0.11,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,9.958607314841775
CHEMBL5180894,IC50,nM,0.83,IC50,nM,0.83,CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCCN(C)CC2)CC1,9.080921907623926
CHEMBL5186680,IC50,nM,0.06,IC50,nM,0.06,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3nccnc3c2P(C)(C)=O)n1,10.221848749616356
CHEMBL5179357,IC50,nM,0.65,IC50,nM,0.65,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6nccnc6c5P(C)(C)=O)n4)cc3C)CC2)C1,9.187086643357144
CHEMBL5188373,IC50,nM,0.31,IC50,nM,0.31,COCC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,9.508638306165727
CHEMBL5206164,IC50,nM,0.3,IC50,nM,0.3,COc1cc(N2CCC(N3CC(N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,9.522878745280337
CHEMBL5195904,IC50,nM,0.43,IC50,nM,0.43,CCOC1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,9.366531544420413
CHEMBL5193123,IC50,nM,0.05,IC50,nM,0.05,COc1cc(N2CCC(N3CCCN(C)CC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,10.301029995663981
CHEMBL5192223,IC50,nM,0.13,IC50,nM,0.13,COc1cc(N2CCC(N3CCCOCC3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,9.886056647693163
CHEMBL5204749,IC50,nM,0.28,IC50,nM,0.28,CCO[C@@H]1CCN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,9.55284196865778
CHEMBL5193149,IC50,nM,0.12,IC50,nM,0.12,COc1cc(N2CCC(N3CC[C@H](N(C)C)C3)CC2)c(C)cc1Nc1ncc(Br)c(Nc2ccc3c(c2P(C)(C)=O)OCCO3)n1,9.920818753952375
CHEMBL5188940,IC50,nM,0.08,IC50,nM,0.08,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(N(C)C)C2)CC1,10.096910013008056
CHEMBL5203385,IC50,nM,0.49,IC50,nM,0.49,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(CC#N)C2)CC1,9.309803919971486
CHEMBL5197545,IC50,nM,0.15,IC50,nM,0.15,CCc1cc(Nc2ncc(Br)c(Nc3ccc4c(c3P(C)(C)=O)OCCO4)n2)c(OC)cc1N1CCC(N2CC(COC)C2)CC1,9.823908740944319
CHEMBL5178971,IC50,nM,0.28,IC50,nM,0.28,CCN(C)C1CN(C2CCN(c3cc(OC)c(Nc4ncc(Br)c(Nc5ccc6c(c5P(C)(C)=O)OCCO6)n4)cc3C)CC2)C1,9.55284196865778
CHEMBL5208369,IC50,nM,938.0,IC50,nM,938.0,O=C(Nc1nccs1)C(c1cc[nH]n1)N1Cc2ccccc2C1=O,6.027797161620936
CHEMBL5195669,IC50,nM,23.0,IC50,nM,23.0,O=C(Nc1nccs1)C(c1n[nH]c2c1CCC2)N1Cc2ccccc2C1=O,7.638272163982407
CHEMBL5203388,IC50,nM,16.0,IC50,nM,16.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccccc2C1=O,7.795880017344075
CHEMBL5173979,IC50,nM,4.0,IC50,nM,4.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(Cl)cccc2C1=O,8.397940008672037
CHEMBL5173986,IC50,nM,20.0,IC50,nM,20.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccccc3)cc2C1=O,7.698970004336019
CHEMBL5171139,IC50,nM,460.0,IC50,nM,460.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3cccnc3)cc2C1=O,6.337242168318426
CHEMBL5189114,IC50,nM,7.0,IC50,nM,7.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3cccnc3)cc2C1=O,8.154901959985743
CHEMBL5170278,IC50,nM,116.0,IC50,nM,116.0,Nc1ccc(C#Cc2cc(F)c3c(c2)C(=O)N(C(C(=O)Nc2nccs2)c2ncn4c2CCC4)C3)cn1,6.935542010773082
CHEMBL5198433,IC50,nM,16.0,IC50,nM,16.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,7.795880017344075
CHEMBL5172668,IC50,nM,7.0,IC50,nM,7.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,8.154901959985743
CHEMBL5187250,IC50,nM,7.0,IC50,nM,7.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,8.154901959985743
CHEMBL5207479,IC50,nM,5.0,IC50,nM,5.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,8.301029995663981
CHEMBL5180839,IC50,nM,5.0,IC50,nM,5.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C1=O,8.301029995663981
CHEMBL5189574,IC50,nM,3.0,IC50,nM,3.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)(F)F)C1=O,8.522878745280337
CHEMBL5184539,IC50,nM,4.0,IC50,nM,4.0,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(cc(C#Cc3ccc(CN4CCC(CO)CC4)cc3)cc2C(F)F)C1=O,8.397940008672037
CHEMBL5183324,IC50,nM,4.0,IC50,nM,4.0,CC1(C)CCc2c(C(C(=O)Nc3nccs3)N3Cc4c(cc(C#Cc5ccc(CN6CCC(CO)CC6)cc5)cc4C(F)F)C3=O)ncn21,8.397940008672037
CHEMBL5180289,IC50,nM,7.0,IC50,nM,7.0,CCN1CCN(c2ccc(-c3cc(F)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3)cc2)CC1,8.154901959985743
CHEMBL5203543,IC50,nM,11.0,IC50,nM,11.0,CCN1CCN(c2ccc(-c3cc(Cl)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3Cl)cc2)CC1,7.958607314841775
CHEMBL5202945,IC50,nM,4.0,IC50,nM,4.0,CCN1CCN(c2ccc(-c3cc(Cl)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5C[C@@H](F)C6)nc4c3Cl)cc2)CC1,8.397940008672037
CHEMBL5207152,IC50,nM,17.0,IC50,nM,17.0,O=C(Nc1nccs1)C(c1ncn2c1C[C@@H](F)C2)n1cc2c(Cl)cc(-c3ccc(N4CCN(C5CC5)CC4)cc3)c(Cl)c2n1,7.769551078621726
