molecule_chembl_id,standard_type,standard_units,IC50,type,units,value,canonical_smiles,pIC50,ROMol,is_pains,has_unwanted_substructure
CHEMBL24979,IC50,nM,200.0,IC50,uM,0.2,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06C10>,False,False
CHEMBL2448065,IC50,nM,300.0,IC50,uM,0.3,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06BA0>,False,False
CHEMBL1907764,IC50,nM,200.0,IC50,uM,0.2,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(C)C1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06A50>,False,False
CHEMBL283088,IC50,nM,200.0,IC50,uM,0.2,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCN(C)CC1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689E069E0>,False,False
CHEMBL416191,IC50,nM,300.0,IC50,uM,0.3,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06EB0>,False,False
CHEMBL533849,IC50,nM,500.0,IC50,uM,0.5,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,6.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06DD0>,False,False
CHEMBL1907944,IC50,nM,100.0,IC50,uM,0.1,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@H]1CCCN(C)C1,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06D60>,False,False
CHEMBL25610,IC50,nM,400.0,IC50,uM,0.4,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,6.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06660>,False,False
CHEMBL26641,IC50,nM,200.0,IC50,uM,0.2,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCC1CCNCC1,6.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689E063C0>,False,False
CHEMBL66101,IC50,nM,20000.0,IC50,uM,20.0,COc1ccc(/C=C/c2cnc3cc(OC)c(OC)cc3c2)cc1,4.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689E062E0>,False,False
CHEMBL279459,IC50,nM,450.0,IC50,uM,0.45,COc1cc2c(Nc3c(F)cc(Br)cc3F)ncnc2cc1OCC1CCNCC1,6.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06270>,False,False
CHEMBL1202473,IC50,nM,300.0,IC50,uM,0.3,COc1cc2c(Nc3cc(O)c(C)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06190>,False,False
CHEMBL25425,IC50,nM,300.0,IC50,uM,0.3,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCC1CCN(C)CC1,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689E06120>,False,False
CHEMBL2448066,IC50,nM,100.0,IC50,uM,0.1,COc1cc2c(Nc3cc(O)c(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,7.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689E067B0>,False,False
CHEMBL126137,IC50,nM,40.0,IC50,nM,40.0,CN(C)CCN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D689E03970>,False,False
CHEMBL128987,IC50,nM,3.2,IC50,nM,3.2,Brc1cccc(Nc2ncnc3cc(NCCN4CCOCC4)ncc23)c1,8.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000001D689E03900>,False,False
CHEMBL435993,IC50,nM,9.2,IC50,nM,9.2,OCCN(CCO)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x000001D689E03F90>,False,False
CHEMBL340700,IC50,nM,3.2,IC50,nM,3.2,CN(CC(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000001D689E03BA0>,False,False
CHEMBL338114,IC50,nM,0.91,IC50,nM,0.91,Brc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,9.040958607678906,<rdkit.Chem.rdchem.Mol object at 0x000001D689E03B30>,False,False
CHEMBL341319,IC50,nM,2.6,IC50,nM,2.6,CN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.585026652029182,<rdkit.Chem.rdchem.Mol object at 0x000001D689E03AC0>,False,False
CHEMBL127041,IC50,nM,0.24,IC50,nM,0.24,OCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.619788758288394,<rdkit.Chem.rdchem.Mol object at 0x000001D689E035F0>,False,False
CHEMBL54400,IC50,nM,0.13,IC50,nM,0.13,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.886056647693165,<rdkit.Chem.rdchem.Mol object at 0x000001D689E034A0>,False,False
CHEMBL111038,IC50,nM,190.0,IC50,uM,0.19,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1OC,6.721246399047171,<rdkit.Chem.rdchem.Mol object at 0x000001D689E03350>,False,False
CHEMBL92812,IC50,nM,4.0,IC50,nM,4.0,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D689E030B0>,False,False
CHEMBL129579,IC50,nM,4.8,IC50,nM,4.8,OCC(O)C(O)C(O)C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.318758762624412,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08660>,False,False
CHEMBL127082,IC50,nM,1.4,IC50,nM,1.4,CNc1cc2ncnc(Nc3cccc(C)c3)c2cn1,8.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08580>,False,False
CHEMBL128759,IC50,nM,12.0,IC50,nM,12.0,OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08510>,False,False
CHEMBL126372,IC50,nM,0.92,IC50,nM,0.92,OCC(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.036212172654444,<rdkit.Chem.rdchem.Mol object at 0x000001D689E084A0>,False,False
CHEMBL53428,IC50,nM,0.09,IC50,nM,0.09,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,10.045757490560677,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08200>,False,False
CHEMBL125568,IC50,nM,14.0,IC50,nM,14.0,OCC(CO)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.853871964321762,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08F90>,False,False
CHEMBL128432,IC50,nM,45.0,IC50,nM,45.0,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08E40>,False,False
CHEMBL340399,IC50,nM,7.2,IC50,nM,7.2,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,8.142667503568731,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08A50>,False,False
CHEMBL52076,IC50,nM,10.0,IC50,nM,10.0,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689E089E0>,False,False
CHEMBL127611,IC50,nM,3.2,IC50,nM,3.2,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.494850021680094,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08970>,False,False
CHEMBL126903,IC50,nM,16.0,IC50,nM,16.0,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,7.795880017344075,<rdkit.Chem.rdchem.Mol object at 0x000001D689E087B0>,False,False
CHEMBL127086,IC50,nM,0.61,IC50,nM,0.61,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,9.214670164989233,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08740>,False,False
CHEMBL338175,IC50,nM,1.5,IC50,nM,1.5,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.823908740944319,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08270>,False,False
CHEMBL355330,IC50,nM,300.0,IC50,uM,0.3,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,6.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689E08120>,False,False
CHEMBL170724,IC50,nM,570.0,IC50,uM,0.57,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,6.2441251443275085,<rdkit.Chem.rdchem.Mol object at 0x000001D689E080B0>,False,False
CHEMBL153525,IC50,nM,1.24,IC50,nM,1.24,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,8.906578314837764,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07E40>,False,False
CHEMBL3085277,IC50,nM,538.0,IC50,nM,538.0,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,6.269217724333611,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07DD0>,False,False
CHEMBL168555,IC50,nM,9700.0,IC50,uM,9.7,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,5.013228265733755,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07CF0>,False,False
CHEMBL168382,IC50,nM,460.0,IC50,uM,0.46,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,6.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07C80>,False,False
CHEMBL168285,IC50,nM,790.0,IC50,uM,0.79,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,6.102372908709558,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07C10>,False,False
CHEMBL352801,IC50,nM,420.0,IC50,uM,0.42,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,6.376750709602099,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07BA0>,False,False
CHEMBL448730,IC50,nM,4100.0,IC50,nM,4100.0,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,5.3872161432802645,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07B30>,False,False
CHEMBL542755,IC50,nM,20.0,IC50,nM,20.0,COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689E079E0>,False,False
CHEMBL53753,IC50,nM,0.008,IC50,nM,0.008,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,11.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07900>,False,False
CHEMBL153206,IC50,nM,1.2,IC50,nM,1.2,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,8.920818753952375,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07890>,False,False
CHEMBL346846,IC50,nM,80.0,IC50,nM,80.0,COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,7.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07820>,False,False
CHEMBL169467,IC50,nM,3400.0,IC50,uM,3.4,COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,5.468521082957745,<rdkit.Chem.rdchem.Mol object at 0x000001D689E077B0>,False,False
CHEMBL168266,IC50,nM,2820.0,IC50,uM,2.82,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,5.549750891680639,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07740>,False,False
CHEMBL153739,IC50,nM,19.8,IC50,nM,19.8,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,7.703334809738469,<rdkit.Chem.rdchem.Mol object at 0x000001D689E076D0>,False,False
CHEMBL354310,IC50,nM,330.0,IC50,uM,0.33,COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,6.481486060122113,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07660>,False,False
CHEMBL152984,IC50,nM,742.0,IC50,nM,742.0,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,6.129596094720973,<rdkit.Chem.rdchem.Mol object at 0x000001D689E075F0>,False,False
CHEMBL544640,IC50,nM,2110.0,IC50,nM,2110.0,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,5.675717544702307,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07580>,False,False
CHEMBL150280,IC50,nM,264.0,IC50,nM,264.0,c1ccc(Nc2[nH]cnc3nc4ccccc4c2-3)cc1,6.578396073130169,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07510>,False,False
CHEMBL423224,IC50,nM,31.0,IC50,nM,31.0,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,7.508638306165727,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07430>,False,False
CHEMBL357097,IC50,nM,460.0,IC50,nM,460.0,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,6.337242168318426,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07350>,False,False
CHEMBL346863,IC50,nM,40.0,IC50,nM,40.0,Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1.CO,7.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D689E072E0>,False,False
CHEMBL169570,IC50,nM,250.0,IC50,uM,0.25,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,6.6020599913279625,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07270>,False,False
CHEMBL415738,IC50,nM,1.0,IC50,nM,1.0,Cc1cccc(Nc2cc(NCCO)ncn2)c1,9.0,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07200>,False,False
CHEMBL153409,IC50,nM,732.0,IC50,nM,732.0,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,6.135488918941608,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07190>,False,False
CHEMBL171256,IC50,nM,14400.0,IC50,uM,14.4,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,4.841637507904751,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07F90>,False,False
CHEMBL329672,IC50,nM,23.0,IC50,nM,23.0,Clc1cccc(Nc2ncnc3ccccc23)c1,7.638272163982407,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07F20>,False,False
CHEMBL166765,IC50,nM,600.0,IC50,uM,0.6,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,6.221848749616356,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07EB0>,False,False
CHEMBL553137,IC50,nM,132.0,IC50,nM,132.0,Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,6.87942606879415,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07970>,False,False
CHEMBL169390,IC50,nM,80.0,IC50,uM,0.08,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,7.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07120>,False,False
CHEMBL153170,IC50,nM,29.0,IC50,nM,29.0,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,7.5376020021010435,<rdkit.Chem.rdchem.Mol object at 0x000001D689E070B0>,False,False
CHEMBL355982,IC50,nM,35.0,IC50,nM,35.0,Brc1cccc(Nc2ncnc3sccc23)c1,7.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x000001D689E07040>,False,False
CHEMBL345988,IC50,nM,147.0,IC50,nM,147.0,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,6.832682665251824,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05CF0>,False,False
CHEMBL153518,IC50,nM,4270.0,IC50,nM,4270.0,CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,5.369572124974976,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05C80>,False,False
CHEMBL97162,IC50,nM,83.0,IC50,nM,83.0,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,7.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05BA0>,False,False
CHEMBL345294,IC50,nM,11.0,IC50,nM,11.0,Brc1cccc(Nc2ncnc3ccsc23)c1,7.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05B30>,False,False
CHEMBL2093928,IC50,nM,419.0,IC50,nM,419.0,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,6.377785977033705,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05AC0>,False,False
CHEMBL149512,IC50,nM,740.0,IC50,nM,740.0,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,6.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x000001D689E055F0>,False,False
CHEMBL170438,IC50,nM,13200.0,IC50,uM,13.2,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,4.87942606879415,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05510>,False,False
CHEMBL356850,IC50,nM,1.8,IC50,nM,1.8,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,8.744727494896694,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05120>,False,False
CHEMBL153419,IC50,nM,191.0,IC50,nM,191.0,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,6.718966632752273,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05F90>,False,False
CHEMBL357570,IC50,nM,7.9,IC50,nM,7.9,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,8.102372908709558,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05EB0>,False,False
CHEMBL352954,IC50,nM,500.0,IC50,uM,0.5,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,6.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05E40>,False,False
CHEMBL554983,IC50,nM,72.0,IC50,nM,72.0,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,7.142667503568732,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05DD0>,False,False
CHEMBL358934,IC50,nM,1.1,IC50,nM,1.1,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,8.958607314841775,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05D60>,False,False
CHEMBL355191,IC50,nM,450.0,IC50,uM,0.45,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,6.346787486224656,<rdkit.Chem.rdchem.Mol object at 0x000001D689E059E0>,False,False
CHEMBL544865,IC50,nM,444.0,IC50,nM,444.0,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,6.35261702988538,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05900>,False,False
CHEMBL66031,IC50,nM,0.008,IC50,nM,0.008,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,11.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05890>,False,False
CHEMBL555921,IC50,nM,12.6,IC50,nM,12.6,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,7.899629454882437,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05820>,False,False
CHEMBL171311,IC50,nM,440.0,IC50,uM,0.44,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,6.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05740>,False,False
CHEMBL166766,IC50,nM,730.0,IC50,uM,0.73,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,6.136677139879544,<rdkit.Chem.rdchem.Mol object at 0x000001D689E056D0>,False,False
CHEMBL155100,IC50,nM,272.0,IC50,nM,272.0,Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1,6.565431095965801,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05660>,False,False
CHEMBL169780,IC50,nM,2540.0,IC50,uM,2.54,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,5.5951662833800615,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05430>,False,False
CHEMBL355269,IC50,nM,750.0,IC50,uM,0.75,COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,6.1249387366083,<rdkit.Chem.rdchem.Mol object at 0x000001D689E053C0>,False,False
CHEMBL169200,IC50,nM,900.0,IC50,uM,0.9,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,6.045757490560675,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05350>,False,False
CHEMBL168829,IC50,nM,13400.0,IC50,uM,13.4,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,4.872895201635193,<rdkit.Chem.rdchem.Mol object at 0x000001D689E052E0>,False,False
CHEMBL262276,IC50,nM,800.0,IC50,uM,0.8,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.096910013008056,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05200>,False,False
CHEMBL169920,IC50,nM,500.0,IC50,uM,0.5,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001D689E057B0>,False,False
CHEMBL408683,IC50,nM,400.0,IC50,uM,0.4,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.3979400086720375,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05580>,False,False
CHEMBL355891,IC50,nM,830.0,IC50,uM,0.83,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,6.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x000001D689E05190>,False,False
CHEMBL168661,IC50,nM,295.0,IC50,uM,0.295,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,6.530177984021837,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BF90>,False,False
CHEMBL355019,IC50,nM,740.0,IC50,uM,0.74,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,6.130768280269024,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BF20>,False,False
CHEMBL354033,IC50,nM,2670.0,IC50,uM,2.67,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,5.573488738635425,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BAC0>,False,False
CHEMBL355322,IC50,nM,440.0,IC50,uM,0.44,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,6.356547323513812,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B350>,False,False
CHEMBL169519,IC50,nM,1120.0,IC50,uM,1.12,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,5.950781977329818,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B2E0>,False,False
CHEMBL263528,IC50,nM,170.0,IC50,uM,0.17,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,6.769551078621726,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B270>,False,False
CHEMBL274732,IC50,nM,930.0,IC50,uM,0.93,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,6.031517051446065,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B200>,False,False
CHEMBL171545,IC50,nM,1530.0,IC50,uM,1.53,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,5.815308569182402,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B190>,False,False
CHEMBL169064,IC50,nM,350.0,IC50,uM,0.35,COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,6.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B120>,False,False
CHEMBL168921,IC50,nM,2200.0,IC50,uM,2.2,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,5.657577319177793,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BE40>,False,False
CHEMBL169065,IC50,nM,1470.0,IC50,uM,1.47,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,5.832682665251824,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BDD0>,False,False
CHEMBL353823,IC50,nM,8300.0,IC50,uM,8.3,CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1,5.080921907623926,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BCF0>,False,False
CHEMBL168656,IC50,nM,2100.0,IC50,uM,2.1,COc1cccc(-c2cn(C3CCN(C(=O)OC(C)(C)C)C3)c3ncnc(N)c23)c1,5.6777807052660805,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BC80>,False,False
CHEMBL113185,IC50,nM,5100.0,IC50,nM,5100.0,COc1cc(Nc2nccc(-c3ccc(NCCN)nc3)n2)cc(OC)c1OC,5.292429823902063,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BC10>,False,False
CHEMBL543661,IC50,nM,3000.0,IC50,uM,3.0,COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(OC)c1.Cl,5.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BBA0>,False,False
CHEMBL545541,IC50,nM,4.0,IC50,uM,0.004,COc1cc2ncnc(NCc3ccccc3)c2cc1OC.Cl,8.397940008672037,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BB30>,False,False
CHEMBL541586,IC50,nM,25.0,IC50,uM,0.025,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC.Cl,7.602059991327962,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0BA50>,False,False
CHEMBL540068,IC50,nM,30.0,IC50,uM,0.03,COc1cc2ncnc(Nc3cccc(Cl)c3)c2cc1OC.Cl,7.522878745280337,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B9E0>,False,False
CHEMBL135853,IC50,nM,20.0,IC50,uM,0.02,COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.698970004336019,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B970>,False,False
CHEMBL544833,IC50,nM,350.0,IC50,uM,0.35,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC.Cl,6.455931955649724,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B900>,False,False
CHEMBL542484,IC50,nM,50.0,IC50,uM,0.05,COc1cc2ncnc(Nc3ccccc3)c2cc1OC.Cl,7.301029995663981,<rdkit.Chem.rdchem.Mol object at 0x000001D689E0B820>,False,False
